Date:	2019-04-30
Section:	Servo

Timestamps	Bluefors Temp. (K)	Lakeshore Temp. (K)

1557426573.0	0.0087			0.0471
1557426633.0	0.0400			0.0513
1557426693.0	0.0400			0.0514
1557426753.0	0.0401			0.0513
1557426813.0	0.0401			0.0515
1557426874.0	0.0402			0.0515
1557426934.0	0.0402			0.0514
1557426994.0	0.0402			0.0515
1557427054.0	0.0402			0.0512
1557427114.0	0.0402			0.0516
1557427174.0	0.0402			0.0513
1557427234.0	0.0402			0.0518
1557427294.0	0.0373			0.0496
1557427355.0	0.0355			0.0487
1557427415.0	0.0354			0.0489
1557427475.0	0.0353			0.0485
1557427535.0	0.0353			0.0486
1557427595.0	0.0353			0.0487
1557427655.0	0.0353			0.0485
1557427956.0	0.0354			0.0500
1557428016.0	0.0354			0.0503
1557428136.0	0.0340			0.0498
1557428196.0	0.0321			0.0495
1557428256.0	0.0310			0.0500
1557428317.0	0.0301			0.0502
1557428377.0	0.0295			0.0499
1557428437.0	0.0291			0.0499
1557428677.0	0.0315			0.0548
1557428737.0	0.0316			0.0548
1557428797.0	0.0316			0.0551
1557428857.0	0.0317			0.0554
1557428978.0	0.0319			0.0552
1557429038.0	0.0321			0.0552
1557429098.0	0.0322			0.0548
1557429158.0	0.0322			0.0549
1557429399.0	0.0351			0.0600
1557429459.0	0.0353			0.0605
1557429519.0	0.0354			0.0605
1557429579.0	0.0354			0.0596
1557429639.0	0.0356			0.0595
1557429699.0	0.0357			0.0601
1557429820.0	0.0359			0.0602
1557429880.0	0.0359			0.0606
1557430120.0	0.0389			0.0654
1557430181.0	0.0390			0.0652
1557430241.0	0.0391			0.0649
1557430301.0	0.0393			0.0651
1557430361.0	0.0394			0.0643
1557430421.0	0.0395			0.0648
1557430481.0	0.0396			0.0654
1557430541.0	0.0396			0.0648
1557430842.0	0.0426			0.0695
1557430902.0	0.0428			0.0700
1557430962.0	0.0429			0.0697
1557431023.0	0.0430			0.0692
1557431083.0	0.0432			0.0698
1557431143.0	0.0432			0.0690
1557431203.0	0.0433			0.0707
1557431263.0	0.0433			0.0690
1557431503.0	0.0462			0.0745
1557431563.0	0.0464			0.0753
1557431684.0	0.0467			0.0741
1557431744.0	0.0468			0.0749
1557431804.0	0.0469			0.0754
1557431864.0	0.0470			0.0743
1557431924.0	0.0470			0.0763
1557431984.0	0.0471			0.0747
1557432225.0	0.0502			0.0815
1557432285.0	0.0504			0.0793
1557432345.0	0.0506			0.0807
1557432405.0	0.0508			0.0795
1557432525.0	0.0510			0.0804
1557432586.0	0.0511			0.0801
1557432646.0	0.0512			0.0795
1557432706.0	0.0513			0.0810
1557432946.0	0.0543			0.0871
1557433006.0	0.0546			0.0830
1557433067.0	0.0547			0.0851
1557433127.0	0.0549			0.0856
1557433187.0	0.0550			0.0846
1557433247.0	0.0551			0.0852
1557433367.0	0.0552			0.0850
1557433427.0	0.0552			0.0851
1557433668.0	0.0585			0.0899
1557433728.0	0.0588			0.0908
1557433788.0	0.0589			0.0888
1557433848.0	0.0591			0.0905
1557433908.0	0.0592			0.0894
1557433968.0	0.0592			0.0904
1557434028.0	0.0593			0.0894
1557434089.0	0.0593			0.0892
1557434389.0	0.0625			0.0940
1557434449.0	0.0627			0.0946
1557434509.0	0.0628			0.0947
1557434569.0	0.0629			0.0952
1557434630.0	0.0630			0.0951
1557434690.0	0.0631			0.0950
1557434750.0	0.0632			0.0951
1557434810.0	0.0632			0.0944
1557435110.0	0.0664			0.0999
1557435171.0	0.0667			0.1001
1557435231.0	0.0668			0.1001
1557435291.0	0.0669			0.0999
1557435351.0	0.0670			0.1000
1557435411.0	0.0671			0.0999
1557435471.0	0.0671			0.1002
1557435531.0	0.0672			0.1000
1557435772.0	0.0701			0.1050
1557435832.0	0.0705			0.1050
1557435892.0	0.0707			0.1048
1557435952.0	0.0708			0.1050
1557436012.0	0.0710			0.1050
1557436072.0	0.0711			0.1051
1557436133.0	0.0712			0.1051
1557436193.0	0.0712			0.1051
1557436253.0	0.0712			0.1049
1557436493.0	0.0741			0.1100
1557436554.0	0.0743			0.1100
1557436614.0	0.0745			0.1100
1557436674.0	0.0746			0.1099
1557436734.0	0.0748			0.1100
1557436794.0	0.0747			0.1099
1557436914.0	0.0749			0.1099
1557436975.0	0.0749			0.1100
1557437215.0	0.0779			0.1150
1557437275.0	0.0781			0.1148
1557437335.0	0.0783			0.1151
1557437395.0	0.0785			0.1148
1557437456.0	0.0786			0.1149
1557437516.0	0.0787			0.1150
1557437576.0	0.0787			0.1149
1557437636.0	0.0787			0.1152
1557437937.0	0.0817			0.1201
1557437997.0	0.0820			0.1198
1557438057.0	0.0821			0.1200
1557438117.0	0.0822			0.1200
1557438177.0	0.0824			0.1200
1557438237.0	0.0824			0.1201
1557438297.0	0.0825			0.1200
1557438357.0	0.0825			0.1202
1557438658.0	0.0856			0.1251
1557438718.0	0.0858			0.1249
1557438778.0	0.0860			0.1250
1557438838.0	0.0861			0.1248
1557438898.0	0.0862			0.1250
1557438958.0	0.0863			0.1251
1557439019.0	0.0864			0.1249
1557439079.0	0.0864			0.1251
1557439319.0	0.0891			0.1299
1557439380.0	0.0893			0.1299
1557439440.0	0.0895			0.1301
1557439500.0	0.0897			0.1300
1557439560.0	0.0899			0.1300
1557439620.0	0.0900			0.1300
1557439680.0	0.0900			0.1301
1557439740.0	0.0901			0.1300
1557439800.0	0.0901			0.1300
1557440041.0	0.0930			0.1351
1557440101.0	0.0932			0.1350
1557440161.0	0.0934			0.1351
1557440221.0	0.0936			0.1348
