Date:	2019-09-03
Section:	Cooldown

Timestamps	Bluefors Temp. (K)	Lakeshore Temp. (K)

1567632683.0	0.1979			0.1840
1567632743.0	0.1772			0.1726
1567632803.0	0.1675			0.1620
1567632863.0	0.1499			0.1524
1567632923.0	0.1420			0.1438
1567632984.0	0.1289			0.1371
1567633044.0	0.1239			0.1319
1567633104.0	0.1147			0.1273
1567633164.0	0.1107			0.1230
1567633224.0	0.1068			0.1196
1567633284.0	0.1013			0.1171
1567633344.0	0.0989			0.1144
1567633405.0	0.0926			0.1117
1567633465.0	0.0897			0.1092
1567633525.0	0.0843			0.1067
1567633585.0	0.0818			0.1048
1567633645.0	0.0795			0.1032
1567633705.0	0.0757			0.1020
1567633765.0	0.0742			0.1008
1567633826.0	0.0710			0.0996
1567633886.0	0.0693			0.0985
1567633946.0	0.0665			0.0975
1567634006.0	0.0653			0.0967
1567634066.0	0.0641			0.0959
1567634127.0	0.0619			0.0951
1567634187.0	0.0609			0.0944
1567634247.0	0.0591			0.0938
1567634307.0	0.0584			0.0932
1567634367.0	0.0570			0.0926
1567634427.0	0.0563			0.0921
1567634488.0	0.0558			0.0915
1567634548.0	0.0547			0.0911
1567634608.0	0.0543			0.0906
1567634668.0	0.0535			0.0901
1567634728.0	0.0531			0.0897
1567634789.0	0.0525			0.0893
1567634849.0	0.0521			0.0890
1567634909.0	0.0518			0.0886
1567634969.0	0.0512			0.0882
1567635029.0	0.0509			0.0879
1567635090.0	0.0504			0.0875
1567635150.0	0.0502			0.0871
1567635210.0	0.0497			0.0868
1567635270.0	0.0495			0.0864
1567635330.0	0.0493			0.0861
1567635390.0	0.0488			0.0857
1567635450.0	0.0487			0.0854
1567635511.0	0.0482			0.0850
1567635571.0	0.0480			0.0847
1567635631.0	0.0477			0.0843
1567635691.0	0.0475			0.0839
1567635751.0	0.0471			0.0836
1567635811.0	0.0469			0.0832
1567635871.0	0.0468			0.0828
1567635932.0	0.0464			0.0825
1567635992.0	0.0462			0.0821
1567636052.0	0.0459			0.0818
1567636112.0	0.0457			0.0815
1567636172.0	0.0454			0.0811
1567636233.0	0.0452			0.0808
1567636293.0	0.0451			0.0805
1567636353.0	0.0448			0.0801
1567636413.0	0.0447			0.0798
1567636473.0	0.0443			0.0795
1567636533.0	0.0442			0.0791
1567636593.0	0.0439			0.0788
1567636653.0	0.0438			0.0785
1567636714.0	0.0436			0.0781
1567636774.0	0.0434			0.0778
1567636834.0	0.0433			0.0775
1567636894.0	0.0430			0.0771
1567636954.0	0.0429			0.0768
1567637014.0	0.0426			0.0764
1567637074.0	0.0425			0.0761
1567637135.0	0.0424			0.0758
1567637195.0	0.0421			0.0754
1567637255.0	0.0421			0.0751
1567637315.0	0.0418			0.0747
1567637375.0	0.0417			0.0743
1567637435.0	0.0415			0.0740
1567637495.0	0.0414			0.0737
1567637556.0	0.0413			0.0732
1567637616.0	0.0411			0.0729
1567637676.0	0.0410			0.0725
1567637736.0	0.0408			0.0721
1567637797.0	0.0407			0.0718
1567637857.0	0.0406			0.0715
1567637917.0	0.0405			0.0710
1567637977.0	0.0404			0.0707
1567638037.0	0.0402			0.0701
1567638097.0	0.0402			0.0695
1567638158.0	0.0401			0.0691
1567638218.0	0.0400			0.0687
1567638278.0	0.0399			0.0683
1567638339.0	0.0397			0.0678
1567638399.0	0.0396			0.0674
1567638459.0	0.0395			0.0670
1567638519.0	0.0394			0.0667
1567638579.0	0.0393			0.0663
1567638639.0	0.0392			0.0659
1567638699.0	0.0391			0.0655
1567638760.0	0.0390			0.0651
1567638820.0	0.0389			0.0647
1567638880.0	0.0388			0.0643
1567638940.0	0.0388			0.0639
1567639000.0	0.0387			0.0635
1567639060.0	0.0386			0.0631
1567639121.0	0.0385			0.0627
1567639181.0	0.0385			0.0623
1567639241.0	0.0384			0.0619
1567639301.0	0.0383			0.0615
1567639361.0	0.0383			0.0611
1567639421.0	0.0382			0.0607
1567639482.0	0.0382			0.0602
1567639542.0	0.0381			0.0598
1567639602.0	0.0380			0.0594
1567639662.0	0.0380			0.0589
1567639722.0	0.0379			0.0585
1567639782.0	0.0379			0.0581
1567639842.0	0.0378			0.0576
1567639903.0	0.0378			0.0572
1567639963.0	0.0377			0.0568
1567640023.0	0.0376			0.0564
1567640083.0	0.0376			0.0560
1567640143.0	0.0375			0.0555
1567640203.0	0.0375			0.0551
1567640263.0	0.0374			0.0547
1567640323.0	0.0374			0.0543
1567640384.0	0.0373			0.0538
1567640444.0	0.0372			0.0534
1567640504.0	0.0372			0.0530
1567640564.0	0.0371			0.0525
1567640624.0	0.0371			0.0521
1567640685.0	0.0370			0.0517
1567640745.0	0.0370			0.0512
1567640805.0	0.0369			0.0509
1567640865.0	0.0369			0.0505
1567640925.0	0.0369			0.0502
1567640985.0	0.0368			0.0499
1567641046.0	0.0368			0.0495
1567641106.0	0.0368			0.0492
1567641166.0	0.0367			0.0489
1567641226.0	0.0367			0.0485
1567641286.0	0.0366			0.0482
1567641347.0	0.0366			0.0479
1567641407.0	0.0365			0.0475
1567641467.0	0.0365			0.0472
1567641527.0	0.0365			0.0469
1567641587.0	0.0364			0.0465
1567641647.0	0.0364			0.0463
1567641707.0	0.0364			0.0460
1567641768.0	0.0363			0.0456
1567641828.0	0.0363			0.0454
1567641888.0	0.0363			0.0451
1567641948.0	0.0362			0.0448
1567642008.0	0.0362			0.0446
1567642069.0	0.0361			0.0443
1567642129.0	0.0361			0.0441
